,AREA,PERIMETER,STATION_ID,METHOD,PLAN_NO,SCALE,SOURCE,NOTE_CODE,MODIFIED,VERSION,latitude,longitude
0,0.0,3431.44794725,99999999,Modelled,,0,Consultants,52711,20060531,2,-36.132424369356926,146.89720095984416
1,0.0,1734.16013625,99999999,Modelled,,0,Consultants,52711,20060531,2,-36.136718761720886,146.90195790936548
2,0.0,841.24973657,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.136204081821184,145.61115775630648
3,0.0,741.28465469,409001,Detailed contour and flood info,1361_04_7,5000,Consultants,15070,20000101,1,-36.13789739864208,146.9526184417988
4,0.0,8272.64436394,409001,Detailed contour and flood info,1361_04_7,5000,Consultants,15070,20000101,1,-36.14679667387032,146.96203688736142
5,0.0,3084.73791038,404214,Little info available,,0,Unknown,0,20000101,1,-36.14185152423904,145.51692508839133
6,0.0,740.0319999,404214,Flood aerial photography,201921,63291,DNRE,0,20000101,1,-36.13968082257205,145.72996986868904
7,0.0,636.35342352,404214,Little info available,,0,Unknown,0,20000101,1,-36.14076282751523,145.8116104263342
8,0.0,1603.70501567,404214,Reasonable contour info and some flood info,T3035,31360,DNRE,0,20000101,1,-36.14459742026046,145.40127629956163
9,0.0,452.47281463,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.14410282500633,145.59218809354883
10,0.0,655.2208553,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.14447403947367,145.59762209179354
11,0.0,322.08299572,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.143987511203626,145.5945305605934
12,0.0,5180.69216297,409001,Detailed contour and flood info,1361_04_9,5000,Consultants,15069,20000101,1,-36.149367509100394,146.97474273278542
13,0.0,1136.29402779,404214,Flood aerial photography,201921,63291,DNRE,0,20000101,1,-36.14596820648857,145.72645198654186
14,0.0,653.41769523,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.14767407640474,145.594494829606
15,0.0,20571.56098944,404214,No contours & some flood info,T3035,31360,DNRE,0,20000101,1,-36.15933867084077,145.54886393024205
16,0.0,892.33590705,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.14965975021686,145.65458756512575
17,0.0,1124.44869427,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.15086993180801,145.65890590922496
18,0.0,482.236428,404204,No contours & some flood info,T3036,31360,DNRE,0,20000101,1,-36.15063021362694,145.83687283701505
19,0.0,460.5757185,404214,Reasonable contour info and some flood info,201919,18200,DNRE,0,20000101,1,-36.150932873237444,145.40716483527876
20,0.0,6465.44173749,402219,Reasonable contour info and detailed flood info,8225-1-2,25000,Consultants,60325,20000101,1,-36.15554666765135,146.94123044054322
21,0.0,453.85779933,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.15285587792229,145.64796316821432
22,0.0,649.77912676,404214,No contours & some flood info,T3036,31360,DNRE,0,20000101,1,-36.153661829696034,145.71494812296268
23,0.0,21787.12282525,402205,Reasonable contour info and some flood info,30108_2,7920,DNRE,15062,20000101,1,-36.180195149100314,146.9858594047371
24,0.0,618.13046033,404214,Reasonable contour info and some flood info,201919,18200,DNRE,0,20000101,1,-36.15720467983226,145.40543757022107
25,0.0,3473.37860912,404214,No contours & some flood info,T3036,31360,DNRE,0,20000101,1,-36.159731057443004,145.6831474799713
26,0.0,5820.85593846,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.16183016354795,145.63868623781354
27,0.0,1615.97258671,404214,Flood aerial photography,201917,19000,DNRE,0,20000101,1,-36.158305514267376,145.51025584543885
28,0.0,1301.55729285,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.15755228936767,145.66025457990895
29,0.0,2867.74531684,404214,Flood aerial photography,201917,19000,DNRE,0,20000101,1,-36.16123634251363,145.5146437696047
30,0.0,466.75014919,404204,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.159476720302415,145.74278173636066
31,0.0,3161.39650109,404204,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.163160070833655,145.78918213221255
32,0.0,1491.74321734,404204,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.16240735154593,145.8207339227609
33,0.0,39904.72797862,401212,Little info available,10316_2,50000,Municipalities pre Apr 1995,15054,20000101,1,-36.22343733065882,147.92769695961098
34,0.0,397.9807075,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.16283449272705,145.66223134931465
35,0.0,18014.34765169,402221,Reasonable contour info and detailed flood info,FIGURE_8,50000,Consultants,15223,20000101,1,-36.18085925578277,146.91050204712354
36,0.0,1077.39976628,404214,Little info available,,0,Unknown,0,20000101,1,-36.16599163776998,145.58051365519222
37,0.0,525.0143302,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.16511752809823,145.66258742466124
38,0.0,742.85846524,404204,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.166396606275626,145.75707631430754
39,0.0,1113.3209648,404214,No contours & some flood info,T3035,31360,DNRE,0,20000101,1,-36.16724203351368,145.51426584610357
40,0.0,636.71240925,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.16684820775526,145.66135017927516
41,0.0,11037.46990236,99999999,,,0,,0,20000101,1,-36.17633731072149,146.23658577610965
42,0.0,74214.89701563,403241,No contour info and detailed flood info,FPM0032_6,25000,DNRE,10001,20000101,1,-36.25928987037111,146.27604379931586
43,0.0,1142.67642037,404214,No contours & some flood info,T3035,31360,DNRE,0,20000101,1,-36.16828547937347,145.5168511261896
44,0.0,2791.85402323,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.171432269520245,145.70239803034553
45,0.0,4073.91791711,403221,Reasonable contour info and some flood info,30006,31680,DNRE,15221,20000101,1,-36.16983613390762,146.4124538263509
46,0.0,1479.3480917,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.16992359284499,145.63461477705732
47,0.0,637.62890109,404214,No contours & some flood info,T3035,31360,DNRE,0,20000101,1,-36.171201604179636,145.50974457640103
48,0.0,680.59942069,404214,Flood aerial photography,201917,19000,DNRE,0,20000101,1,-36.17349429714884,145.5168859503028
49,0.0,69101.85180781,401212,Little info available,10316_1,50000,Municipalities pre Apr 1995,15055,20000101,1,-36.26639150044548,147.83429533069312
50,0.0,380.91808756,404214,Flood aerial photography,201921,63291,DNRE,0,20000101,1,-36.174108854453785,145.7416232307611
51,0.0,931.90657577,404214,Flood aerial photography,201921,63291,DNRE,0,20000101,1,-36.175276040291195,145.73956074055107
52,0.0,890.13419507,404214,Little info available,,0,Unknown,0,20000101,1,-36.17611932437555,145.60501278964387
53,0.0,734.68947434,404204,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.175667870163714,145.75288129313654
54,0.0,1173.95251176,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.18099548069216,145.6318666667056
55,0.0,3178.496136,404214,Little info available,,0,Unknown,0,20000101,1,-36.18463812841895,145.51413243707222
56,0.0,916.71060671,404214,Little info available,,0,Unknown,0,20000101,1,-36.184025558519856,145.7716508886001
57,0.0,1008.50308413,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.185037185823425,145.62962817428038
58,0.0,7321.19546987,404214,Little info available,,0,Unknown,0,20000101,1,-36.192241914898126,145.76675668520625
59,0.0,911.60191239,404214,Flood aerial photography,201921,63291,DNRE,0,20000101,1,-36.18560304811845,145.73639639304625
60,0.0,317.29147693,404214,Little info available,,0,Unknown,0,20000101,1,-36.18542133061095,145.76975288346284
61,0.0,65480.94738799,401201,Little info available,10414_1,50000,Municipalities pre Apr 1995,15050,20000101,1,-36.20602621699822,147.2063162397478
62,0.0,2398.86580977,404214,No contours & some flood info,T3036,31360,DNRE,0,20000101,1,-36.191346330192744,145.71533549261605
63,0.0,1003.52043863,404214,Flood aerial photography,201921,63291,DNRE,0,20000101,1,-36.19171858558636,145.7326514371013
64,0.0,1080.02426574,404214,Little info available,,0,Unknown,0,20000101,1,-36.192918826760106,145.53861110806417
65,0.0,1891.96141946,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.19587959349919,145.75221309401715
66,0.0,3346.78631438,404214,Little info available,,0,Unknown,0,20000101,1,-36.199750159797055,145.7867936524024
67,0.0,1939.56354447,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.19622162009674,145.56798222139582
68,0.0,20247.08671131,401204,Reasonable contour info and some flood info,30058_1,7920,DNRE,15008,20000101,1,-36.2310301194463,147.25093382289444
69,0.0,1036.42984288,404214,No contours & some flood info,T3036,31360,DNRE,0,20000101,1,-36.19978402725492,145.88430761130428
70,0.0,2031.67302852,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.20224058831635,145.52861720343674
71,0.0,478.01341508,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.20650568200479,145.82497404485758
72,0.0,1715.18964752,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.210924048326966,145.6074975597797
73,0.0,23184.72301478,402222,Reasonable contour info and some flood info,30109_3,7920,DNRE,15062,20000101,1,-36.23915350526529,147.0130222394244
74,0.0,657.41853199,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.20992853838561,145.7521957805089
75,0.0,640.00413742,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.212203942179805,145.87260742003696
76,0.0,20842.42425932,402204,Reasonable contour info and some flood info,30099_3,7920,DNRE,15007,20000101,1,-36.2311003269134,146.95610814128892
77,0.0,626.18396083,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.21531641634354,145.87177152969352
78,0.0,1118.19207868,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.21905646657423,145.60241818994533
79,0.0,1375.17576453,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.219874428918686,145.59353858051148
80,0.0,2449.36319035,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.220554305612275,145.86791022421835
81,0.0,1367.81533691,404214,Flood aerial photography,T3035,31360,DNRE,0,20000101,1,-36.221348232658684,145.54544621239765
82,0.0,916.60870778,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.22309139431057,145.60427683942476
83,0.0,5391.97198653,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.235941571788615,145.87406995722006
84,0.0,1095.21750017,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.23314981134998,145.58589356531047
85,0.0,2241.78915458,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.23911782189055,145.66489402660784
86,0.0,1359.13101226,405276,Reasonable contour info and some flood info,201921,63291,DNRE,0,20000101,1,-36.239523289034906,145.42725180267573
87,0.0,1791.27429269,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.2412542108882,145.58750119502494
88,0.0,3123.59045513,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.24445357217877,145.8842041332599
89,0.0,1390.71680103,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.243957489866695,145.56090830645738
90,0.0,1579.08220783,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.246225300385994,145.58912419632395
91,0.0,3723.85047958,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.25188413015258,145.87639439189627
92,0.0,3191.99465282,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.25072655636609,145.75971108371172
93,0.0,2483.21253386,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.25906400341917,145.54116935957336
94,0.0,35418.41815073,402204,Reasonable contour info and some flood info,30098_2,7920,DNRE,15007,20000101,1,-36.28144202109485,146.9081304828176
95,0.0,28110.95301058,401204,Reasonable contour info and some flood info,30059_2,7920,DNRE,15008,20000101,1,-36.273101568499186,147.24178030412781
96,0.0,629.95121556,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.26102207550722,145.88038221819733
97,0.0,2220.82035399,404214,Little info available,,0,Unknown,0,20000101,1,-36.263136436205485,145.92436767210367
98,0.0,1055.39858802,405601,Reasonable contour info and some flood info,201919,18200,DNRE,0,20000101,1,-36.2643032389224,145.38293111592807
99,0.0,1304.0435634,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.26679818122098,145.82040998786417
100,0.0,1206.58702715,404214,Little info available,,0,Unknown,0,20000101,1,-36.26787591767203,145.9286313022891
101,0.0,2100.76347592,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.26889420834988,145.64340715487992
102,0.0,674.10172441,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.2676895596964,145.6401476038827
103,0.0,24803.44621519,402222,Reasonable contour info and some flood info,30110_4,7920,DNRE,15062,20000101,1,-36.30334239338346,147.04556009605247
104,0.0,787.6634584,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.26904114760319,145.8240138852491
105,0.0,842.25790715,404214,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.269540968870025,145.66983247858448
106,0.0,1080.11319636,405276,Flood aerial photography,201919,18200,DNRE,0,20000101,1,-36.10278143235206,145.38188103440956
107,0.0,2130.31644824,405276,Flood aerial photography,201919,18200,DNRE,0,20000101,1,-36.10437866612982,145.3649429768852
108,0.0,1251.75071648,404214,No contours & some flood info,T3036,31360,DNRE,0,20000101,1,-36.10532819327859,145.66147150328757
109,0.0,3178.45288387,99999999,"No contour info, some flood info & geo maps",,5000,Municipalities after Apr 1995,15354,20000101,1,-36.10626628646567,146.67916682657713
110,0.0,6796.69008293,409001,Detailed contour and flood info,1361_04_8,5000,Consultants,15070,20000101,1,-36.11556030813806,146.98439788094947
111,0.0,1274.51469373,405276,No contours & some flood info,201785,32300,DNRE,0,20000101,1,-36.111555563714624,146.18816791421384
112,0.0,2401.21614721,99999999,Modelled,,0,Consultants,52711,20060531,2,-36.11530072278234,146.89916630071514
113,0.0,21730.83698289,99999999,Modelled,,0,Consultants,52712,20060531,2,-36.137597050807535,146.87479002518617
114,0.0,5971.71194805,404214,Reasonable contour info and some flood info,T665,20000,DNRE,0,20000101,1,-36.118950096703095,145.4020317932594
115,0.0,18927.18415493,409001,Detailed contour and flood info,1361_04_6,5000,Consultants,15070,20000101,1,-36.12921766581344,146.960707309798
116,0.0,1918.62789212,404214,Reasonable contour info and some flood info,T665,20000,DNRE,0,20000101,1,-36.119498045059956,145.39443105658924
117,0.0,1467.20126159,404214,Reasonable contour info and some flood info,T666,20000,DNRE,0,20000101,1,-36.12024888245066,145.48619541558045
118,0.0,600.69749289,99999999,Modelled,,0,Consultants,52711,20060531,2,-36.121582085587114,146.8975730677138
119,0.0,1637.84443248,404214,Reasonable contour info and some flood info,201919,18200,DNRE,0,20000101,1,-36.123720036834484,145.37958414509572
120,0.0,1342.12935347,404214,Reasonable contour info and some flood info,T665,20000,DNRE,0,20000101,1,-36.12266108710622,145.38822865492517
121,0.0,984.20295728,99999999,Modelled,,0,Consultants,52711,20060531,2,-36.12398617672104,146.8999253762708
122,0.0,2138.59867209,404204,Flood aerial photography,201922,63025,DNRE,0,20000101,1,-36.12929454769204,145.77990307582874
123,0.0,713.14413094,405276,Reasonable contour info and some flood info,201919,18200,DNRE,0,20000101,1,-36.12660044515384,145.37382407587427
124,0.0,1787.12416667,99999999,Modelled,,0,Consultants,52711,20060531,2,-36.13028034042864,146.89960156227218
125,0.0,13212.3164478,405204,No contours & some flood info,,0,Unknown,0,20000101,1,-36.346862190586414,145.45458881908675
126,0.0,773.57632174,405204,No contours & some flood info,201916,17500,DNRE,0,20000101,1,-36.343475675198675,145.46597698418597
127,0.0,1125.36893666,99999999,Sourced from planning scheme spatial data,,0,Dept. Planning,52913,20081201,3,-36.351910297571365,145.40361848940165
128,0.0,7413.32155052,403241,No contour info and detailed flood info,FPM0032_6,25000,DNRE,10001,20000101,1,-36.36195472320416,146.28472543242034
129,0.0,6510.01769504,403241,No contour info and detailed flood info,FPM0032_6,25000,DNRE,10001,20000101,1,-36.36902250261771,146.31868108349354
130,0.0,3401.76613036,405204,Flood aerial photography,201916,19000,DNRE,0,20000101,1,-36.36336523311556,145.43330564253776
131,0.0,1140.55136533,405204,Flood aerial photography,201916,19000,DNRE,0,20000101,1,-36.36497933367992,145.4221144801708
132,0.0,23442.77133478,405204,Flood aerial photography,201916,19000,DNRE,0,20000101,1,-36.38484850744181,145.44889759710475
133,0.0,27347.05295,403241,No contour info and detailed flood info,FPM0032_6,25000,DNRE,10001,20000101,1,-36.39215305325967,146.28172334677527
134,0.0,4087.02433455,404214,No contours & some flood info,,0,Unknown,0,20000101,1,-36.379979742258854,145.81216385463696
135,0.0,19850.65385459,403241,No contour info and detailed flood info,FPM0032_6,25000,DNRE,10001,20000101,1,-36.39372773367227,146.31329328734546
136,0.0,4009.75851615,405204,Little info available,,0,Unknown,0,20000101,1,-36.38790679391508,145.4364979421969
137,0.0,4854.07740353,405269,Little info available,,0,Unknown,0,20000101,1,-36.396468936702036,145.43515642338477
138,0.0,1249.95765763,99999999,Sourced from planning scheme spatial data,,0,Dept. Planning,52913,20081201,3,-36.39384326120207,145.30944673005524
139,0.0,837.41190612,99999999,Little info available,7522-1-4,25000,DNRE,0,20000101,1,-37.59504847401493,143.3117716153477
140,0.0,8340.82357448,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.6052530772313,141.24471709856599
141,0.0,1832.59007222,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.59793433876396,141.06992160198425
142,0.0,816.88540339,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.59626470838798,141.26293886455787
143,0.0,2979.89212892,232213,No contours & some flood info,500003,9000,DNRE,0,20000101,1,-37.59973708190619,143.99956693348818
144,0.0,701.39192,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.59641003884162,141.17248880650928
145,0.0,392.8521707,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.59595699248892,141.07576284674806
146,0.0,721.46938954,99999999,Little info available,7522-1-4,25000,DNRE,0,20000101,1,-37.59720212952044,143.30881543613833
147,0.0,718.38905232,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.59739932986165,141.2518895881169
148,0.0,1256.43094443,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.600460504489895,140.98355778677222
149,0.0,892.7022014,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.59959669072612,141.1106128920158
150,0.0,1620.39892998,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.601369713554796,141.0934098693487
151,0.0,802.60034629,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60080231514144,141.25449634886837
152,0.0,1064.17895784,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60133500804307,141.17916083820214
153,0.0,1239.30520961,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60168606779608,141.2613346151238
154,0.0,1215.77800438,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60266533566761,141.23175327046698
155,0.0,102564.88462743,99999999,Little info available,7222-4-S,25000,DNRE,0,20000101,1,-37.665109871260505,141.65575560991496
156,0.0,188.29863926,233215,Little info available,,0,Unknown,0,20000101,1,-37.601390463929384,143.7437408893275
157,0.0,11604.04122326,99999999,Little info available,7522-4-1,25000,DNRE,0,20000101,1,-37.61141273016532,143.15349143144545
158,0.0,21144.44025691,231231,Little info available,,0,Unknown,0,20000101,1,-37.63773941919879,144.60769770910036
159,0.0,37043.73261058,231001,No contours & some flood info,,0,Unknown,0,20000101,1,-37.63888278101468,144.49126238495106
160,0.0,1725.61419166,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60554880316652,141.1709402585238
161,0.0,356.65351212,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.604491934899535,141.2552211526848
162,0.0,26829.47075224,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.626271977598996,141.13309507074268
163,0.0,534.72942223,231231,Detailed contour and flood info,T5281,0,Municipalities after Apr 1995,0,20000101,1,-37.60500046291366,144.59089355699038
164,0.0,4484.75476599,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61120931317725,141.10837968736155
165,0.0,757.20390631,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60704118659126,141.09587807336115
166,0.0,554.74919333,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60766469705587,141.25899050320595
167,0.0,1270.12300998,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.608550825641345,141.27444469385358
168,0.0,3461.19759884,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61064870018139,141.02609968553878
169,0.0,923.33735834,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60931011793629,141.24248968592119
170,0.0,1213.04716269,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.60967330441618,141.18104726384098
171,0.0,1116.02548912,232213,Little info available,,0,Unknown,0,20000101,1,-37.612585782261846,143.96616290999415
172,0.0,589.52280962,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61266571270854,141.1764313052043
173,0.0,368.70474931,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.613405872575946,141.0716465832989
174,0.0,974.68506284,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.615384138104275,141.18721586693715
175,0.0,679.75784713,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.615482838085626,141.17248784651372
176,0.0,1162.56790356,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61640327921314,141.0771774083068
177,0.0,673.12127428,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.616316770463584,141.17948097059337
178,0.0,3339.55023314,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.617747458624784,141.26590179304674
179,0.0,757.56802381,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61733162019004,141.3616165203615
180,0.0,691.82916254,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61723852821169,141.3654839567459
181,0.0,1077.82456615,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61774874669948,141.0540132550413
182,0.0,1736.07071384,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61952940460621,141.1965558773047
183,0.0,2371.49021618,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62064351265153,141.06101062615085
184,0.0,556.64288215,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61806727242244,141.17505562535965
185,0.0,7915.01030065,99999999,Little info available,7822-1-2,25000,DNRE,0,20000101,1,-37.62911775812074,144.9022499004636
186,0.0,2186.43229317,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.619814065270724,141.01848221195843
187,0.0,3214.17368034,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62150308189822,141.04939913982798
188,0.0,529.3113927,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.61855870508422,141.18423275539294
189,0.0,2155.09751847,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.622329432313066,141.08165403643463
190,0.0,979.73005055,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.620438343570925,141.16368394752627
191,0.0,2270.34975155,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.622724492361506,141.24192886015575
192,0.0,1654.9334617,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62206307348628,141.28420975418567
193,0.0,628.7869408,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62051055661299,140.99611435826293
194,0.0,717.93948395,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.620949866322306,141.1760791302146
195,0.0,600.81781565,99999999,Little info available,7622-4-3,25000,DNRE,0,20000101,1,-37.620803943827084,143.5909795598974
196,0.0,949.90860179,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62106892184918,141.07065000359228
197,0.0,657.69070202,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.621218744287624,141.29631572256173
198,0.0,1787.34609472,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62297449637388,141.17027515196025
199,0.0,5590.79749648,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.63214862425588,141.32952934472306
200,0.0,114.49373579,99999999,Little info available,7822-1-2,25000,DNRE,0,20000101,1,-37.621682683953814,144.91131965694817
201,0.0,618.30162323,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62231355720508,141.18547438530223
202,0.0,1228.27209517,99999999,Little info available,7822-1-2,25000,DNRE,0,20000101,1,-37.62472895344362,144.9120633106381
203,0.0,7891.44244366,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.63266436870376,141.292722775788
204,0.0,4497.04646239,99999999,Little info available,7522-1-3,25000,DNRE,0,20000101,1,-37.62758547494622,143.33118650253402
205,0.0,1905.59018872,99999999,Little info available,7522-4-3,25000,DNRE,0,20000101,1,-37.62700634458281,143.09138612505427
206,0.0,943.41486077,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62577333253686,141.06644699310823
207,0.0,1658.65512032,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62618745256601,141.0564923652621
208,0.0,687.88907177,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62606361114565,141.07204610306047
209,0.0,532.99631531,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.626451777591456,140.98601309012926
210,0.0,1045.48347554,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.626981935232045,141.07891078869767
211,0.0,871.86127543,99999999,Little info available,7622-4-3,25000,DNRE,0,20000101,1,-37.62740266842618,143.59816085646023
212,0.0,975.93686648,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.627981994677924,141.25231565916
213,0.0,958.73087813,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.627448282992034,141.09165620454903
214,0.0,1766.48888427,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62989421922119,141.24521154095888
215,0.0,1497.09302894,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.63010309915549,141.20393156490536
216,0.0,1953.50988613,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.630735882501,141.25659454114006
217,0.0,616.49239078,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.62860210288976,140.9947309577963
218,0.0,393.95674056,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.628821602005125,140.987679190392
219,0.0,653.18148243,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.63071912762951,141.02904405026004
220,0.0,922.12345202,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.631153334805695,141.02367553580916
221,0.0,841.66929816,99999999,No contour info and detailed flood info,T4337,50000,DNRE,0,20000101,1,-37.63080771008315,140.98092660364762
